Drug,Y,chembl_id
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,25000.0,CHEMBL1807446
O=C(Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,10000.0,CHEMBL1813632
Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,1929.0,CHEMBL1812374
Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,12070.0,CHEMBL1812491
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1210.0,CHEMBL1812431
O=C(/C=C/c1ccccc1Br)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4280.0,CHEMBL1812434
COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7220.0,CHEMBL1812435
COc1ccccc1/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7710.0,CHEMBL1812555
COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,6020.0,CHEMBL1812556
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5160.0,CHEMBL1812559
O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1020.0,CHEMBL1812560
O=C(/C=C/c1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,3610.0,CHEMBL1812561
O=C(/C=C/c1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,3490.0,CHEMBL1812564
COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,6630.0,CHEMBL1812566
O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,2810.0,CHEMBL1812569
O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,940.0,CHEMBL1812571
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,3450.0,CHEMBL1812570
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,120.0,CHEMBL1812572
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,190.0,CHEMBL1812573
C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,160.0,CHEMBL1817964
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,7.0,CHEMBL1817965
CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,50000.0,CHEMBL1823221
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1C,1730.0,CHEMBL1821862
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,2360.0,CHEMBL1821863
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,1840.0,CHEMBL1821864
Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,2670.0,CHEMBL1821865
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,3080.0,CHEMBL1821866
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1C,1920.0,CHEMBL1821867
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,3850.0,CHEMBL1821868
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1C,60.0,CHEMBL1821869
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,190.0,CHEMBL1821870
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,370.0,CHEMBL1821871
Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,1040.0,CHEMBL1821872
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,820.0,CHEMBL1821873
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1C,970.0,CHEMBL1821874
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,630.0,CHEMBL1821875
Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,11240.0,CHEMBL1821876
Clc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,9370.0,CHEMBL1821877
Brc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,8950.0,CHEMBL1821878
Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,19640.0,CHEMBL1821879
COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,10170.0,CHEMBL1821880
Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,22360.0,CHEMBL1821881
O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,15720.0,CHEMBL1821882
Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,24160.0,CHEMBL1821883
Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Cl)cc3)n2)cc1,17840.0,CHEMBL1821884
Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Br)cc3)n2)cc1,25740.0,CHEMBL1821885
Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,28170.0,CHEMBL1821886
COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,19830.0,CHEMBL1821887
Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,21520.0,CHEMBL1821888
O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,24370.0,CHEMBL1821889
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1,5710.0,CHEMBL1821890
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,4940.0,CHEMBL1821891
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5560.0,CHEMBL1821892
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(C)cc3)C2)cc1,7480.0,CHEMBL1821893
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,6920.0,CHEMBL1821894
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,5350.0,CHEMBL1821895
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,8630.0,CHEMBL1821896
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,5070.0,CHEMBL1821897
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,7780.0,CHEMBL1822061
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1,6310.0,CHEMBL1822062
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(C)cc3)C2)cc1,4680.0,CHEMBL1822063
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(OC)cc3)C2)cc1,6270.0,CHEMBL1822064
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1,7660.0,CHEMBL1822065
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,8430.0,CHEMBL1822066
NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,22360.0,CHEMBL1830257
NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,23270.0,CHEMBL1830258
NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,26000.0,CHEMBL1830259
COc1ccccc1/C=C/C(=N/NC(N)=S)c1ccccc1,33000.0,CHEMBL1830260
NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,2080.0,CHEMBL1830261
COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,10950.0,CHEMBL1830262
NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,3740.0,CHEMBL1830263
NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,19120.0,CHEMBL1830264
NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,20480.0,CHEMBL1830265
NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,26560.0,CHEMBL1830266
Cc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,17390.0,CHEMBL1830267
COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,14830.0,CHEMBL1830268
NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,1570.0,CHEMBL1830269
NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,5110.0,CHEMBL1830270
NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,700.0,CHEMBL1830271
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,2380.0,CHEMBL1830272
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,12240.0,CHEMBL1830273
Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,350.0,CHEMBL1830274
COc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,8660.0,CHEMBL1830275
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,590.0,CHEMBL1830276
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,9780.0,CHEMBL1830277
NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,2170.0,CHEMBL1830278
COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,7830.0,CHEMBL1830279
NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,410.0,CHEMBL1830280
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccccc1,2940.0,CHEMBL1828860
Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,3430.0,CHEMBL1828861
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,390.0,CHEMBL1828862
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1510.0,CHEMBL1828863
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,2170.0,CHEMBL1828864
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,6740.0,CHEMBL1828865
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,8280.0,CHEMBL1828866
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,5170.0,CHEMBL1828867
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,5930.0,CHEMBL1828868
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,6410.0,CHEMBL1828869
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,11910.0,CHEMBL1828870
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,13730.0,CHEMBL1828871
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,9590.0,CHEMBL1828872
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,10340.0,CHEMBL1828873
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,11290.0,CHEMBL1828874
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,17810.0,CHEMBL1828875
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,18350.0,CHEMBL1828876
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,14530.0,CHEMBL1828877
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,15920.0,CHEMBL1828878
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,17260.0,CHEMBL1828879
COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,26200.0,CHEMBL1828880
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,38520.0,CHEMBL1828881
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,21840.0,CHEMBL1828882
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,32850.0,CHEMBL1828883
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,24150.0,CHEMBL1828884
O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,24680.0,CHEMBL1829271
Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(Br)c2)cc1,26170.0,CHEMBL1829272
O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,18720.0,CHEMBL1829273
O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,21280.0,CHEMBL1829274
O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,24330.0,CHEMBL1829275
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,10000.0,CHEMBL1834657
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,5377.0,CHEMBL1200558
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,1005.0,CHEMBL319244
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3276.9,CHEMBL1016
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,614.0,CHEMBL290106
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,6057.0,CHEMBL296419
CCCCCCCCc1ccc(O)cc1,16219.0,CHEMBL195437
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,559.1,CHEMBL305660
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,32404.0,CHEMBL808
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],473.0,CHEMBL64894
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,748.6,CHEMBL496
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,40107.0,CHEMBL726
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,10896.0,CHEMBL434063
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],3472.0,CHEMBL334255
Oc1ccccc1O,26043.0,CHEMBL280998
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,4655.0,CHEMBL7002
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,564.0,CHEMBL12131
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,69421.0,CHEMBL104
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,5551.0,CHEMBL926
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,1050.0,CHEMBL954
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,28868.0,CHEMBL71
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1485.2,CHEMBL75880
Oc1cccc(O)c1O,1230.0,CHEMBL307145
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,55629.0,CHEMBL584
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5385.9,CHEMBL58
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,29256.0,CHEMBL91
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,3216.0,CHEMBL1221512
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,3197.0,CHEMBL787
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5228.0,CHEMBL459
Oc1c(I)cc(I)c2cccnc12,1889.0,CHEMBL86754
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5751.0,CHEMBL603
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,2987.0,CHEMBL24944
[Cl-].[Cl-].[Zn+2],2188.4,CHEMBL1200679
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,20397.0,CHEMBL1630578
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2947.0,CHEMBL479
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3553.0,CHEMBL83
CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,23981.0,CHEMBL18797
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,794.4,CHEMBL404849
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3566.0,CHEMBL17157
N#Cc1cc2c(N)ncnc2nc1NCCO,93300.0,CHEMBL1910268
Cc1c(C#N)c(NCCO)nc2ncnc(N)c12,100000.0,CHEMBL1910269
N#Cc1cc2c(N)ncnc2nc1Nc1ccc(S(N)(=O)=O)cc1,100000.0,CHEMBL1910270
Cc1c(C#N)c(Nc2ccc(S(N)(=O)=O)cc2)nc2ncnc(N)c12,100000.0,CHEMBL1910271
Nc1scc2c1c(NCCO)nc1ncnc(N)c12,100000.0,CHEMBL1910272
Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,29500.0,CHEMBL1910273
N#Cc1cc2c(N)nc(NCCO)nc2nc1NCCO,100000.0,CHEMBL1910274
Cc1c(C#N)c(NCCO)nc2nc(NCCO)nc(N)c12,47900.0,CHEMBL1910275
N#Cc1cc2c(N)nc(NCCO)nc2nc1Nc1ccc(S(N)(=O)=O)cc1,100000.0,CHEMBL1910276
Cc1c(C#N)c(Nc2ccc(S(N)(=O)=O)cc2)nc2nc(NCCO)nc(N)c12,100000.0,CHEMBL1910277
Nc1scc2c1c(NCCO)nc1nc(NCCO)nc(N)c12,66100.0,CHEMBL1910278
Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1nc(NCCO)nc(N)c12,100000.0,CHEMBL1910279
Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,1.4,CHEMBL1916891
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,3.35,CHEMBL1916897
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,5.6,CHEMBL1873475
[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,10000.0,CHEMBL1916359
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,3.7,CHEMBL1914653
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(F)cc1,3.8,CHEMBL1914654
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,62.0,CHEMBL1914655
Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,450.0,CHEMBL1914656
Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,4608.0,CHEMBL1914657
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,8.0,CHEMBL1914658
Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,17.0,CHEMBL1914659
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1,9.0,CHEMBL1914660
Br.Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,95.0,CHEMBL1914661
Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,3.3,CHEMBL1914461
Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1,26.0,CHEMBL1914662
Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,45.0,CHEMBL1914663
Br.Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1,52.0,CHEMBL1914664
Br.CC[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,4.0,CHEMBL1914665
Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12,1008.0,CHEMBL1914666
COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,4.7,CHEMBL1914667
C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,3.3,CHEMBL105053
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,6.6,CHEMBL1914668
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1,63.0,CHEMBL1914669
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1,12.0,CHEMBL1914670
C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccc(F)cc1,33.0,CHEMBL1914671
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccc(F)cc1,27.0,CHEMBL1914672
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccc(F)cc1,29.0,CHEMBL1914673
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,14.0,CHEMBL1914674
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,2.0,CHEMBL587723
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,300.0,CHEMBL1928309
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,100.0,CHEMBL1928311
Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,34250.0,CHEMBL1929312
CC(C)(C)c1ccc(-c2nnc(SCc3ccccc3)o2)cc1,7440.0,CHEMBL1929308
COc1ccccc1-c1nnc(SCc2ccccc2)o1,12320.0,CHEMBL1929307
CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,38430.0,CHEMBL1929306
Nc1ccccc1-c1nnc(SCc2ccccc2)o1,1510.0,CHEMBL1929305
O=[N+]([O-])c1ccccc1-c1nnc(SCc2ccccc2)o1,38320.0,CHEMBL1929304
Cc1ccccc1-c1nnc(SCc2ccccc2)o1,5720.0,CHEMBL1440725
Fc1ccccc1-c1nnc(SCc2ccccc2)o1,5110.0,CHEMBL1929303
c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,16630.0,CHEMBL1929302
COc1cc(OC)cc(-c2nnc(SCc3ccccc3)o2)c1,26060.0,CHEMBL1929314
CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000.0,CHEMBL1929238
O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1204.0,CHEMBL1928944
Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,473.0,CHEMBL1928945
CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,108.0,CHEMBL1928946
C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,37.0,CHEMBL1928947
CCOC(=O)/C=C/C(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,129.0,CHEMBL1928948
CCOC(=O)CNc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,370.0,CHEMBL1928949
N#CCC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,48.0,CHEMBL1928950
O=C(Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1)c1ccc([N+](=O)[O-])cc1,10000.0,CHEMBL1928951
